epoch;x;y;z
9733;253986;-32768;-5947
12868;246788;-32727;-1008
2066;245954;-32768;-1398
16513;247170;-32693;-2942
16384;245832;-30056;-4096
24832;246050;-32608;-1376
26897;254088;-32750;-1920
33184;254028;-32704;-4744
66;246912;-32736;-7168
5129;254020;-29691;-4096
8272;246016;-31736;-2720
9240;245888;-32734;-3454
260;246428;-32371;-3832
17668;253984;-29675;-2560
20866;246017;-28672;-2168
17936;253954;-31723;-4026
24608;246884;-32447;-3776
65600;246273;-32768;-2534
65536;254480;-28846;-4086
67664;253444;-27648;-3062
65817;247072;-32768;-3934
74112;254146;-29696;-2430
78856;254240;-28160;-2043
81925;254657;-32666;-7630
82964;245801;-32202;-5104
82082;253984;-30191;-3005
91201;252931;-28843;-1472
94464;246786;-28478;-2800
99664;254018;-30168;-6638
513;245928;-30656;-1408
0;246800;-32475;-2042
8202;252945;-28632;-3574
10385;245888;-30559;-3701
24;246024;-29632;-1904
16640;246023;-32382;-528
20805;245764;-28639;-3992
24580;252934;-29694;-4095
25682;255047;-30702;-3391
131073;253960;-28632;-3287
132224;254082;-28666;-3710
135168;253952;-32252;-5308
132368;254208;-29336;-1600
139552;254979;-32000;-6332
144898;245782;-28078;-7008
148040;254987;-32744;-7248
149520;254208;-30450;-3728
147544;254053;-27648;-1816
155652;246016;-28646;-3516
160004;246276;-32741;-3936
166145;254304;-30636;-768
131472;253184;-28155;-2048
131104;253444;-28668;-3835
140289;253954;-30686;-6367
143424;253968;-29424;-2037
132114;245761;-29152;-3503
147545;252032;-28512;-2045
152832;254472;-30687;-6852
156040;254208;-29119;-1727
157189;254025;-29560;-3804
196628;253312;-28912;-3995
196642;246745;-29692;-4019
200705;253972;-30192;-2944
198720;252229;-32224;3
205072;245794;-28918;-1700
196993;253952;-30719;-7168
214016;253986;-29692;-1664
217098;253986;-32440;-2940
214033;253120;-28631;-4088
221336;254470;-30424;-3816
226368;254466;-29558;-3683
260;246272;-27616;64
1348;245760;-32656;-1915
530;254072;-31616;-4094
8192;253974;-31910;-2536
12288;245764;-27568;-4080
2176;254405;-28668;-3613
16400;245792;-31674;-3384
16672;254236;-32620;-1694
24897;252960;-31828;-2505
28680;252544;-27648;-3030
263248;254208;-31484;-6128
262165;245792;-32248;-2044
267396;246592;-32766;-2031
270338;252688;-28654;-4095
271617;254592;-32728;-3584
262416;254419;-29399;-4094
279968;245820;-30372;-4094
283201;246200;-29184;-3568
280576;246281;-30192;-5120
286802;254756;-29184;-4027
294937;246674;-32764;-3559
262400;253064;-29685;-1991
264456;254480;-29176;-3968
262533;245784;-29920;-3252
270356;245888;-31733;-2944
275490;252436;-32768;-1468
278593;246784;-32759;-3840
279552;254382;-32736;-2298
278608;245769;-28320;-2032
288000;245924;-28631;-3930
291200;246529;-28667;-7607
329226;254211;-28672;-3946
327696;245888;-32192;-2276
327704;246081;-27708;-1822
335872;253958;-32047;-4026
337988;254216;-31966;-1792
327940;254466;-29172;-2016
344402;245798;-28000;-3512
349184;247307;-31734;-4064
352256;246790;-28656;-1792
353281;245851;-30462;-2750
360592;245773;-28570;-2012
263194;245785;-30291;-3960
266497;246145;-32594;-1264
263496;246152;-29919;-2040
270864;245780;-31220;-2048
276053;254216;-32488;-7613
278532;254177;-31431;-4095
280706;254018;-32768;-3070
278529;253188;-32683;728
286992;245769;-29536;-4091
291104;246785;-32472;-2815
393217;253952;-29568;-1504
394304;246529;-29136;-3868
393234;254121;-32368;-3839
402521;255024;-29823;-3886
405504;246305;-28320;-3695
394504;245788;-31744;-2943
409860;246785;-32608;-2816
415124;254228;-32247;-2975
418338;253464;-28271;-3572
419840;245769;-27854;-2957
426048;254163;-32382;-4023
393232;254397;-28606;-4079
397568;246144;-32736;-7680
395520;252948;-27911;220
401802;253971;-29849;-3066
393232;245766;-28136;-1600
410648;246148;-29568;-4032
413733;253089;-28540;-4096
410628;247312;-32192;-3998
417860;254006;-32638;-2992
423185;245832;-30198;-3808
459136;253896;-29376;-2784
460288;254017;-29396;-4096
458753;253952;-32672;-3996
466960;246272;-32734;-4096
471194;252424;-32635;-2048
460865;254248;-32767;-3839
475400;245842;-31952;-4063
475472;254492;-30591;-7835
484373;252938;-32750;16
487428;254209;-32759;-3703
492546;254050;-32376;-3916
129;253968;-29440;-3987
5136;253969;-28888;-1868
8480;253646;-31612;-2047
9536;253964;-28671;-4080
512;246016;-29440;-2816
18002;245909;-28146;320
20504;253952;-32064;-2785
18560;253258;-27520;66
24584;246176;-30667;-3694
524548;251984;-28663;82
524564;254017;-28638;-3796
526754;253974;-28672;-2996
525376;246336;-30569;-3828
532480;246601;-32219;448
537681;253526;-28223;-3839
540672;246160;-32638;-2928
541952;245841;-30188;-3583
540937;245804;-28728;34
550288;254080;-28436;-3968
553496;245789;-29576;-3743
559141;254082;-30998;-6124
524356;245762;-29618;-2295
524290;253952;-32212;-7246
532561;245794;-29947;-7546
534784;246021;-32716;-3964
524672;245766;-32750;-1728
540673;252940;-28600;2
545808;253966;-30140;-4055
548890;246080;-30448;-7357
549889;246147;-28638;-1853
589896;245768;-32012;-4032
591120;252937;-32252;-3328
594260;254285;-30208;-3956
591364;252933;-28512;-1614
598018;254306;-27627;-6115
589824;246664;-32480;-4044
606352;254288;-31832;-4088
608288;254043;-28159;-3576
606464;246789;-28623;-7672
614720;254017;-30335;-3164
619538;246400;-30445;-2902
524376;245768;-28400;-1912
525312;245794;-28606;-3966
524421;246604;-32696;-3455
533508;254238;-30558;-6848
536852;252088;-27639;144
525601;254209;-32735;-3595
541184;245760;-32756;256
546368;254109;-31488;-2496
548881;253619;-28635;-2046
551040;253536;-28651;-3696
655362;247296;-29600;-4011
655625;253641;-30719;-3168
659728;246788;-32767;-1470
657816;246274;-32510;-3070
664613;254600;-32768;-3048
655364;246353;-30688;-2302
672834;245899;-31992;-1792
675857;253956;-32672;-1910
673024;252834;-29630;-3440
680192;246432;-32635;-4032
685440;252188;-32128;-2046
655888;246294;-32767;-2047
657434;247328;-30143;-3834
655424;254016;-32320;-3705
663560;246913;-28927;-4076
667728;247337;-28399;-4088
657684;253956;-29183;-4040
672132;254164;-32768;-4016
671746;245778;-31296;-2048
680960;246820;-28672;-3584
684048;246336;-32688;-2807
722081;254011;-29568;-2816
720960;254080;-31740;-3952
726272;246212;-28152;-3816
729425;246792;-28660;-3829
730648;245977;-29856;-7911
720896;245880;-27559;-896
737285;253444;-32496;-3799
741508;246276;-31566;-3933
739346;254018;-30972;-3804
745761;245764;-28662;-1726
753984;246874;-28594;-2806
525312;254226;-32736;-3582
528465;254228;-30720;-6000
525312;246176;-32760;-1526
532610;253960;-32767;-2302
537609;246310;-32702;-3056
540944;253955;-29932;-3570
541976;252612;-32612;-3041
541092;246402;-28612;-3072
550468;245810;-32084;0
552962;246853;-30068;-4064
788560;245794;-28504;-1955
786432;252808;-28632;-4023
786688;246416;-29612;-1919
794880;246241;-29151;-4076
797072;245786;-29492;-3416
787482;245776;-31728;-2000
802816;245842;-31742;-4080
808008;253952;-30720;-4088
811013;246292;-28604;-1899
812116;254121;-32768;224
819460;246152;-32762;-2032
787841;254112;-32767;-3566
791040;253184;-32639;-1791
788496;253321;-32474;-3568
794657;254134;-32702;-1912
786432;246400;-30080;-3923
802890;245808;-31160;96
805137;245902;-29563;-6250
803160;246037;-28476;-1886
811008;253953;-30190;-3456
816133;245778;-31708;-2048
851972;245953;-32702;-3064
853138;245920;-28670;-1984
852001;254024;-28609;-3837
861440;245760;-32445;-3552
864576;246913;-30848;-3992
853520;255025;-30076;-4092
868352;254018;-28408;-1712
868354;246030;-29568;-3550
876680;253066;-28672;-3584
878608;247000;-32760;-1531
885016;254112;-32720;-4064
786724;252032;-28590;-3820
791556;253952;-29916;-3120
794690;253472;-31723;-1408
795664;254080;-32256;-4092
786560;245764;-32701;-3950
803841;254212;-30704;-2458
807168;254978;-32688;-2031
804112;245899;-32732;-7118
811417;246797;-29075;-3936
816704;245760;-29691;-4064
917512;254212;-32478;-1983
919621;254032;-32032;-3424
917524;252465;-31966;-3040
925954;254208;-30639;-3840
930049;245768;-28671;-3200
919936;254248;-32560;-4013
934928;252676;-29288;-6140
933921;253857;-32768;-1176
943168;253728;-29312;-3059
946186;251906;-28130;-3068
951377;246540;-30152;4
917784;252992;-29180;-1396
923008;254981;-28558;-3605
926212;245792;-31741;-7936
927744;254222;-29692;-3948
917576;253971;-32672;-4053
933888;253953;-32484;-3519
939074;254384;-31660;-4095
942096;252928;-32768;-4012
943200;254220;-29824;-1764
983296;254098;-27607;-3836
984068;254054;-31614;-4080
987148;254050;-32768;-6131
984578;253964;-32685;-1904
991816;246018;-28287;-1787
996864;252192;-31232;-4092
1000008;245897;-32762;-3576
1001248;254336;-29679;-4079
1000290;246340;-27583;155
1007617;254088;-32768;-4077
1011840;252933;-29496;-3962
16;254978;-32608;-3200
1029;253987;-32639;-2672
76;246320;-31680;-4059
9474;246182;-30716;130
12617;246124;-32256;-3004
1056;254242;-29304;-1920
16488;245765;-32000;-3839
22016;246277;-30720;64
25096;246276;-32765;-1976
26130;245833;-32636;-2512
1049344;246048;-32607;-1760
1050432;254024;-30712;-3808
1052672;246544;-32747;-1871
1050700;253100;-31997;128
1057828;253960;-31996;-2040
1048682;254096;-29560;-4096
1065984;246560;-32507;-3696
1069192;254736;-28127;-2423
1066304;245768;-32192;-4027
1073160;254216;-32732;-5352
1078336;246530;-29046;-4070
1049090;246016;-28668;5
1050192;247824;-32744;-3672
1049120;245905;-32560;-6068
1058432;246784;-32696;-3444
1061636;246485;-31664;-2048
1050634;253313;-32768;-3420
1065025;245848;-29695;-6375
1064968;246848;-32564;-3200
1074240;253988;-32252;410
1077257;246848;-32564;-3024
1115232;254020;-29160;-7615
1114402;254512;-32768;-3967
1119233;246816;-29565;-3072
1122304;245827;-31227;-3520
1123472;245953;-32607;-3568
1114692;245832;-32723;-4023
1132044;254025;-29364;256
1135170;246205;-31743;-3760
1132296;246658;-32728;-4014
1139552;246528;-29388;-3927
1146920;253345;-32124;-4087
1048704;245797;-31732;-4092
1052680;253201;-32496;274
1049618;254212;-30271;-3007
1056832;245770;-28723;-4028
1062144;246304;-32128;-3584
1065280;253952;-29999;-7854
1065996;254216;-28574;-2533
1065060;253971;-32541;-2038
1074730;245907;-31635;-6272
1077760;253060;-28925;-3840
1181192;246787;-30192;-3822
1180416;247818;-31735;784
1185608;254089;-32231;-1914
1187842;246276;-32638;-5376
1189953;253986;-29312;-2847
1180688;246880;-32253;-4032
1196128;252929;-32360;-4060
1201197;246034;-31740;-7903
1204356;253184;-31728;16
1205514;255312;-32742;-3823
1212417;245965;-32440;-2046
1180744;246784;-30204;-3931
1184256;254368;-32768;-3438
1181256;246176;-31744;-4080
1188384;245769;-32752;-5288
1193570;245763;-30260;-3070
1196800;254388;-32768;-4032
1198080;245890;-32256;-3960
1196048;245827;-32704;-3580
1204228;245981;-30712;-4040
1209420;253969;-32640;-4085
1245186;246912;-31598;-3840
1246280;252434;-31549;-3965
1245472;253952;-29530;-4016
1254760;254118;-28511;-4090
1257472;246272;-28648;-4087
1246344;247192;-32345;-6031
1262098;245780;-32700;-3008
1267200;254992;-28416;-3520
1270336;245760;-28582;-4093
1271552;247456;-28672;-3742
1278796;246612;-31088;-3800
1048610;253442;-28616;-3575
1052777;253985;-32768;-3834
1056768;251970;-32639;64
1057800;246529;-29686;-3564
1048641;253953;-32256;-3576
1066248;245792;-31596;-4085
1069378;246305;-32438;-3566
1065985;253268;-30662;-3968
1073232;254384;-29688;-6452
1078816;253184;-32731;-4086
1311340;246928;-30464;-1021
1312260;254016;-30720;-3308
1311370;246353;-28640;-3830
1320768;253956;-32046;-7143
1323016;246041;-31739;-3328
1312832;254210;-29946;664
1328136;252932;-32128;-2491
1327200;245792;-31740;-2816
1336354;246817;-32256;-1404
1339520;246722;-32763;-2549
1344768;254432;-28416;-3932
1310736;245800;-29102;-3767
1315908;254000;-28650;-2565
1319436;253958;-32692;-3805
1320514;245776;-28544;-3550
1311240;253960;-32318;-3955
1328736;246304;-29672;-1504
1332008;255121;-32056;-4096
1329152;253952;-31976;-3362
1335298;254227;-32764;-6144
1376401;246804;-32766;-4091
1377344;254082;-32512;-4092
1380352;245920;-29409;-3823
1377349;245760;-29182;-4074
1384716;253953;-30430;-3072
1389922;253760;-28539;-1577
1392681;245856;-32767;-2684
1393792;246545;-32621;-5886
1393160;245813;-30095;-3968
1402369;246016;-32506;-3936
1405512;246063;-30144;-6511
1410818;245780;-32640;-4094
1311552;246798;-30710;-3320
1310736;246848;-30128;-4096
1319008;246960;-32192;-3824
1323052;254776;-30208;-3069
1311748;254016;-32688;-3448
1327114;254121;-32224;-3836
1332480;253964;-32672;-3948
1335624;253952;-32256;-6015
1336320;253963;-29052;-4027
1441864;253987;-29160;-4079
1443360;254368;-31680;-4063
