epoch;x;y;z
166233886;256155;-18488;16210
166239013;256632;-19029;16048
166244140;256221;-17051;12485
166249267;255887;-15919;15719
166254394;256275;-18137;14479
166259521;255834;-20605;17150
166264648;255344;-20406;17493
166269775;256713;-19548;11184
166274902;256188;-17611;13862
166280029;255872;-18006;15905
166285156;256847;-19506;14864
166290283;256863;-18249;15486
166295410;256787;-18341;10319
166300537;256945;-16440;11913
166305664;256629;-16714;14469
166310791;257017;-16699;13150
166315917;255965;-18330;16900
166321044;256038;-16876;13697
166326171;255909;-15903;11968
166331298;256304;-16456;16475
166336425;256411;-18870;15658
166341552;255981;-18713;18024
166346679;255480;-18688;12553
166351806;257017;-17011;10900
166356933;255715;-18387;16132
166362060;256134;-19026;15282
166367187;255585;-19252;19661
166372314;255896;-19378;15113
166377441;255877;-19128;15072
166382568;255058;-17797;17353
166387695;255934;-17914;16883
166392822;256561;-17238;17745
166397949;255372;-18222;14569
166403076;256678;-16039;11855
166408203;257722;-16196;12189
166413330;257306;-16819;14415
166418457;256015;-17001;15803
166423583;256644;-17615;13803
166428710;257232;-16347;9869
166433837;257212;-17689;12609
166438964;256561;-18605;13083
166444091;256755;-18678;14779
166449218;256388;-18673;15465
166454345;256510;-19113;10764
166459472;256052;-18491;13362
166464599;255500;-18852;15331
166469726;255892;-17772;18324
166474853;256108;-18483;14191
166479980;256403;-17444;14549
166485107;256404;-17568;13581
166490234;256447;-17140;18239
166495361;255114;-17693;17463
166500488;256836;-17008;16853
166505615;255941;-16618;14503
166510742;257280;-16335;10339
166515869;255296;-18333;17144
166520996;256078;-17760;15960
166526123;256483;-18119;18031
166531250;257360;-17558;11770
166536376;256528;-19238;11061
166541503;255590;-19645;16482
166546630;256419;-18507;15740
166551757;257735;-18087;11543
166556884;256786;-17864;13924
166562011;256321;-17736;9124
166567138;256497;-18488;15857
166572265;253675;-18386;21303
166577392;256295;-15061;4113
166582519;254322;-15224;25799
166587646;260925;-17053;4123
166592773;256146;-18196;26967
166597900;257934;-20744;23068
166603027;259103;-17052;21161
166608154;254715;-15639;25090
166613281;263874;-16372;1305
166618408;255857;-18718;22275
166623535;258660;-21555;16421
166628662;257325;-18237;20328
166633789;258519;-18120;16017
166638916;255584;-18944;17736
166644042;255559;-20859;16694
166649169;257610;-19165;14038
166654296;257564;-17824;10926
166659423;255727;-17036;10438
166664550;255782;-18404;17743
166669677;255707;-17361;16380
166674804;255398;-18160;17003
166679931;256983;-17746;11437
166685058;255233;-17175;13642
166690185;256839;-15432;10278
166695312;257382;-17507;9164
166700439;256425;-18822;15674
166705566;256973;-18603;11251
166710693;258651;-17145;16468
166715820;257231;-16991;16443
166720947;255398;-19270;18364
166726074;254683;-20061;19187
166731201;255088;-18547;15103
166736328;255911;-18918;17429
166741455;255720;-17453;10931
166746582;255819;-18396;14170
166751708;254760;-17950;15717
166756835;256993;-18213;14920
166761962;257616;-16778;13933
166767089;258314;-14998;13215
166772216;256214;-16785;13649
166777343;256682;-18258;13455
166782470;256899;-18639;14286
166787597;258150;-16914;12495
166792724;258013;-15471;15252
166797851;256565;-17624;12925
166802978;256332;-19299;15593
166808105;257597;-19432;10126
166813232;256949;-18137;12125
166818359;257230;-17249;7908
166823486;256349;-19124;11467
166828613;256127;-18955;16678
166833740;256879;-19361;13511
166838867;255987;-17688;13632
166843994;256538;-16400;13618
166849121;255894;-16798;16175
166854248;255914;-17809;16779
166859375;256006;-18895;15382
166864501;256613;-17271;12126
166869628;257306;-15475;14519
166874755;255511;-16415;15083
166879882;255439;-18141;20489
166885009;256732;-19266;15309
166890136;257531;-18101;12768
166895263;257395;-16999;10667
166900390;255771;-18318;15698
166905517;256959;-18259;16907
166910644;257670;-18702;12734
166915771;257696;-18701;11315
166920898;257499;-17090;10537
166926025;255582;-16331;15188
166931152;256659;-17793;17796
166936279;257694;-18637;11823
166941406;256023;-18361;14429
166946533;256266;-17489;11900
166951660;255393;-16900;16773
166956787;256296;-17256;17350
166961914;256751;-18224;14321
166967041;256923;-17532;12811
166972167;257124;-16790;12706
166977294;255598;-17715;14439
166982421;256256;-17714;15668
166987548;256504;-19096;17461
166992675;256298;-19181;13966
166997802;255944;-18398;14972
167002929;254354;-18688;17339
167008056;256170;-18056;18423
167013183;255732;-18409;15629
167018310;255605;-19527;15727
167023437;256831;-17790;12735
167028564;256395;-16044;14754
167033691;257429;-16299;13642
167038818;257240;-18697;16489
167043945;256946;-18333;16284
167049072;257171;-16499;10621
167054199;255874;-16788;13276
167059326;256504;-16908;15347
167064453;256939;-17892;14304
167069580;257451;-18397;12386
167074707;257533;-16592;9558
167079833;256416;-16354;16674
167084960;256327;-17295;15207
167090087;256997;-18573;16854
167095214;255944;-18993;14519
167100341;256484;-18583;15681
167105468;254865;-17644;13875
167110595;255819;-17613;18716
167115722;255786;-18246;17769
167120849;256187;-19121;17312
167125976;255780;-17505;13713
167131103;256681;-16816;11069
167136230;255921;-16532;17571
167141357;255780;-18511;17825
167146484;257031;-17388;15548
167151611;257286;-16339;11070
167156738;255970;-17438;12818
167161865;255375;-18503;15248
167166992;256543;-18395;15414
167172119;257366;-18264;13871
167177246;257096;-17913;12552
167182373;255901;-18186;11394
167187500;256747;-17415;14005
167192626;256891;-18153;15340
167197753;257005;-18801;12687
167202880;256106;-18155;14724
167208007;255545;-17050;11613
167213134;255652;-17806;16560
167218261;256391;-18625;15313
167223388;256520;-17534;15199
167228515;257200;-15878;12680
167233642;256456;-16627;10779
167238769;257086;-17770;13599
167243896;256201;-19046;16830
167249023;257888;-17677;15247
167254150;256343;-16780;13905
167259277;255106;-17782;15140
167264404;255691;-18506;16102
167269531;256271;-18510;15224
167274658;257347;-19568;14788
167279785;256893;-17633;12813
167284912;255978;-17008;14667
167290039;257206;-18158;9164
167295166;257738;-18638;14819
167300292;257661;-19219;11499
167305419;256903;-16385;12144
167310546;256448;-17296;11840
167315673;256408;-16904;11064
167320800;256527;-19413;14303
167325927;259374;-19359;15951
167331054;267568;-30117;18292
167336181;274461;-10098;-5261
167341308;243993;-925;34419
167346435;257123;-3452;-28045
167351562;249927;-15739;19286
167356689;257836;-19700;-9704
167361816;252900;-14120;42644
167366943;244979;-17181;47408
167372070;257016;-21985;17448
167377197;252153;-20399;26047
167382324;256232;-25552;26497
167387451;255714;-18665;7332
167392578;257379;-17793;18852
167397705;259332;-21602;12242
167402832;255995;-20114;31752
167407958;258293;-18605;14703
167413085;258766;-16114;2657
167418212;257976;-15254;13554
167423339;260233;-19133;402
167428466;256619;-17774;13646
167433593;257953;-17703;13811
167438720;257986;-17066;11855
167443847;254553;-18128;20246
167448974;256957;-20559;12020
